Fecha,Id.Caso,Primer_contacto,Hora,Duracion,,Tiempo_1ra_Respuesta,Tiempo en cola espera,Tiempo de espera cliente[s],Total Mensajes,Comentarios,Intervalos,DIA,Mes,Year
14/06/2022,672171,Solucion,23:16:03,0 days 00:07:06,,23:16:03,0:00:00,0:00:00,0,,23:00,Tuesday,June,2022
14/06/2022,672170,Solucion,23:15:16,,,23:15:16,0:00:00,0:00:00,0,,23:00,Tuesday,June,2022
14/06/2022,672164,Solucion,22:52:27,0 days 00:07:03,,22:52:27,0:00:00,0:00:00,155.920462,,22:30,Tuesday,June,2022
14/06/2022,672151,Solucion,22:29:00,0 days 00:07:04,,22:29:00,0:00:00,0:00:00,155.920462,,22:00,Tuesday,June,2022
14/06/2022,672150,Solucion,22:24:23,0 days 00:07:01,,22:24:23,0:00:00,0:00:00,0,,22:00,Tuesday,June,2022
14/06/2022,672149,Solucion,22:22:27,0 days 00:10:32,,22:22:27,0:00:00,0:00:00,155.920462,,22:00,Tuesday,June,2022
14/06/2022,672145,Solucion,22:07:30,0 days 00:07:43,,,0:00:00,22:03:42,0,,22:00,Tuesday,June,2022
14/06/2022,672143,Solucion,21:57:46,,,21:57:46,0:00:00,0:00:00,0,,21:30,Tuesday,June,2022
14/06/2022,672134,Solucion,21:40:20,0 days 00:07:01,,21:40:20,0:00:00,0:00:00,0,,21:30,Tuesday,June,2022
14/06/2022,672128,Solucion,21:33:21,0 days 00:07:02,,8:15:02,0:00:00,0:00:00,155.920462,,21:30,Tuesday,June,2022
14/06/2022,672123,Solucion,21:22:33,0 days 00:07:01,,21:22:33,0:00:00,0:00:00,0,,21:00,Tuesday,June,2022
14/06/2022,672119,Solucion,21:18:35,,,21:18:35,0:00:00,16:45:17,0,,21:00,Tuesday,June,2022
14/06/2022,672117,Solucion,21:14:46,0 days 00:07:03,,21:14:46,0:00:00,0:00:00,155.920462,,21:00,Tuesday,June,2022
14/06/2022,672116,Solucion,21:14:19,0 days 00:07:02,,21:14:19,0:00:00,0:00:00,155.920462,,21:00,Tuesday,June,2022
14/06/2022,672115,Solucion,21:13:45,0 days 00:07:02,,21:13:45,0:00:00,0:00:00,155.920462,,21:00,Tuesday,June,2022
14/06/2022,672114,Solucion,21:13:31,0 days 00:09:28,,21:13:31,0:00:00,0:00:00,0,,21:00,Tuesday,June,2022
14/06/2022,672113,Solucion,21:11:28,0 days 00:07:02,,21:11:28,0:00:00,14:53:03,0,,21:00,Tuesday,June,2022
14/06/2022,672111,Solucion,21:10:01,0 days 00:10:03,,16:34:39,0:00:00,0:00:00,155.920462,,21:00,Tuesday,June,2022
14/06/2022,672110,Solucion,21:08:50,0 days 00:07:03,,21:08:50,0:00:00,0:00:00,0,,21:00,Tuesday,June,2022
14/06/2022,672108,Solucion,21:06:18,,,21:06:18,0:00:00,0:00:00,0,,21:00,Tuesday,June,2022
14/06/2022,672107,Solucion,21:04:34,0 days 00:08:48,,21:04:34,0:00:00,10:31:01,155.920462,,21:00,Tuesday,June,2022
14/06/2022,672105,Solucion,21:04:03,,,21:04:03,0:00:00,0:00:00,0,,21:00,Tuesday,June,2022
14/06/2022,672103,Solucion,21:01:22,,,,0:00:00,2:19:27,0,,21:00,Tuesday,June,2022
14/06/2022,672099,Solucion,20:59:24,,,20:59:24,,0:00:00,0,,20:30,Tuesday,June,2022
14/06/2022,672097,Solucion,20:57:38,0 days 00:07:10,,20:57:38,0:00:00,0:00:00,155.920462,,20:30,Tuesday,June,2022
14/06/2022,672093,Solucion,20:54:27,0 days 00:07:02,,13:31:26,0:00:00,9:17:33,0,,20:30,Tuesday,June,2022
14/06/2022,672092,Solucion,20:51:57,0 days 00:07:01,,20:51:56,,10:20:29,155.920462,,20:30,Tuesday,June,2022
14/06/2022,672089,Solucion,20:50:35,0 days 00:07:49,,20:50:35,0:00:00,0:00:00,155.920462,,20:30,Tuesday,June,2022
14/06/2022,672088,Solucion,20:50:08,0 days 00:07:06,,20:50:08,0:00:00,0:00:00,155.920462,,20:30,Tuesday,June,2022
14/06/2022,672080,Solucion,20:39:23,,,20:39:23,0:00:00,0:00:00,155.920462,,20:30,Tuesday,June,2022
14/06/2022,672079,Solucion,20:36:26,0 days 00:07:23,,,0:00:00,0:00:00,155.920462,,20:30,Tuesday,June,2022
14/06/2022,672076,Solucion,20:32:14,0 days 00:07:35,,20:32:14,0:00:00,0:00:00,155.920462,,20:30,Tuesday,June,2022
14/06/2022,672075,Solucion,20:31:32,0 days 00:09:09,,20:31:32,0:00:00,0:00:00,0,,20:30,Tuesday,June,2022
14/06/2022,672068,Solucion,20:25:29,,,20:25:29,0:00:00,0:00:00,0,,20:00,Tuesday,June,2022
14/06/2022,672067,Solucion,20:24:55,0 days 00:06:08,,20:24:55,0:00:00,0:00:00,155.920462,,20:00,Tuesday,June,2022
14/06/2022,672065,Solucion,20:23:05,0 days 00:07:02,,20:23:03,,0:00:00,0,,20:00,Tuesday,June,2022
14/06/2022,672064,Solucion,20:23:01,,,20:23:01,,0:00:00,0,,20:00,Tuesday,June,2022
14/06/2022,672059,Solucion,20:19:39,0 days 00:12:27,,20:19:39,0:00:00,0:00:00,155.920462,,20:00,Tuesday,June,2022
14/06/2022,672057,Solucion,20:18:36,0 days 00:05:22,,20:18:36,0:00:00,0:00:00,155.920462,,20:00,Tuesday,June,2022
14/06/2022,672056,Solucion,20:17:13,,,20:17:13,0:00:00,0:00:00,0,,20:00,Tuesday,June,2022
14/06/2022,672055,Solucion,20:16:39,0 days 00:07:30,,,0:00:00,0:00:00,155.920462,,20:00,Tuesday,June,2022
14/06/2022,672053,Solucion,20:15:25,0 days 00:12:32,,20:15:25,0:00:00,0:00:00,0,,20:00,Tuesday,June,2022
14/06/2022,672048,Solucion,20:10:10,0 days 00:08:01,,20:10:10,0:00:00,0:00:00,0,,20:00,Tuesday,June,2022
14/06/2022,672047,Solucion,20:09:37,0 days 00:07:04,,20:09:37,0:00:00,0:00:00,0,,20:00,Tuesday,June,2022
14/06/2022,672045,Solucion,20:09:08,0 days 00:08:22,,4:59:54,0:00:00,0:00:00,155.920462,,20:00,Tuesday,June,2022
14/06/2022,672043,Solucion,20:04:44,0 days 00:07:02,,20:04:44,,0:00:00,0,,20:00,Tuesday,June,2022
14/06/2022,672040,Solucion,20:01:18,0 days 00:16:16,,20:01:17,0:00:01,0:00:00,0,,20:00,Tuesday,June,2022
14/06/2022,672039,Solucion,20:00:01,0 days 00:07:02,,20:00:01,,9:47:07,155.920462,,20:00,Tuesday,June,2022
14/06/2022,672038,Solucion,19:58:18,0 days 00:09:04,,19:58:18,0:00:00,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,672037,Solucion,19:57:48,,,19:57:48,0:00:00,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,672036,Solucion,19:57:35,0 days 00:07:04,,19:57:35,0:00:00,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,672030,Solucion,19:56:16,,,19:56:16,0:00:00,0:00:00,155.920462,,19:30,Tuesday,June,2022
14/06/2022,672029,Solucion,19:54:40,0 days 00:07:59,,19:54:40,,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,672025,Solucion,19:52:47,0 days 00:07:04,,19:52:47,0:00:00,0:00:00,155.920462,,19:30,Tuesday,June,2022
14/06/2022,672018,Solucion,19:48:48,,,19:48:48,0:00:00,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,672016,Solucion,19:48:09,0 days 00:07:03,,5:34:47,0:00:00,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,672015,Solucion,19:46:49,0 days 00:07:03,,19:46:49,0:00:00,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,672009,Solucion,19:40:44,0 days 00:07:02,,20:56:36,0:00:00,21:09:02,0,,19:30,Tuesday,June,2022
14/06/2022,672006,Solucion,19:38:49,0 days 00:07:41,,19:38:49,0:00:00,0:00:00,155.920462,,19:30,Tuesday,June,2022
14/06/2022,672005,Solucion,19:37:10,0 days 00:07:05,,19:37:10,0:00:00,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,672004,Solucion,19:37:07,0 days 00:07:01,,16:13:51,0:00:01,0:00:00,155.920462,,19:30,Tuesday,June,2022
14/06/2022,672003,Solucion,19:37:00,0 days 00:07:55,,19:37:00,0:00:00,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,672001,Solucion,19:36:02,0 days 00:09:15,,19:36:01,0:00:01,0:45:39,0,,19:30,Tuesday,June,2022
14/06/2022,671999,Solucion,19:36:00,0 days 00:07:25,,19:36:00,0:00:00,0:00:00,0,,19:30,Tuesday,June,2022
14/06/2022,671996,Solucion,19:33:12,0 days 00:07:32,,19:33:12,0:00:00,0:00:00,155.920462,,19:30,Tuesday,June,2022
14/06/2022,671995,Solucion,19:33:08,0 days 00:07:11,,19:33:08,0:00:00,0:00:00,155.920462,,19:30,Tuesday,June,2022
14/06/2022,671993,Solucion,19:32:26,0 days 00:13:13,,,0:00:00,0:00:00,155.920462,,19:30,Tuesday,June,2022
14/06/2022,671986,Solucion,19:28:27,,,19:28:27,0:00:00,0:00:00,0,,19:00,Tuesday,June,2022
14/06/2022,671985,Solucion,19:28:03,0 days 00:08:11,,19:28:03,0:00:00,0:00:00,155.920462,,19:00,Tuesday,June,2022
14/06/2022,671984,Solucion,19:26:26,,,19:26:26,0:00:00,0:00:00,155.920462,,19:00,Tuesday,June,2022
14/06/2022,671982,Solucion,19:23:26,0 days 00:14:01,,19:23:26,,0:00:00,155.920462,,19:00,Tuesday,June,2022
14/06/2022,671981,Solucion,19:22:27,0 days 00:07:17,,19:22:27,0:00:00,0:00:00,0,,19:00,Tuesday,June,2022
14/06/2022,671979,Solucion,19:21:37,0 days 00:07:45,,19:21:37,,0:00:00,0,,19:00,Tuesday,June,2022
14/06/2022,671974,Solucion,19:17:59,0 days 00:07:13,,19:17:59,0:00:00,0:00:00,155.920462,,19:00,Tuesday,June,2022
14/06/2022,671971,Solucion,19:17:18,0 days 00:07:02,,23:57:13,0:00:00,0:00:00,155.920462,,19:00,Tuesday,June,2022
14/06/2022,671966,Solucion,19:14:35,0 days 00:07:04,,19:14:35,,0:00:00,0,,19:00,Tuesday,June,2022
14/06/2022,671965,Solucion,19:14:31,0 days 00:07:38,,19:14:31,0:00:00,0:00:00,0,,19:00,Tuesday,June,2022
14/06/2022,671964,Solucion,19:14:00,,,19:14:00,0:00:00,0:00:00,0,,19:00,Tuesday,June,2022
14/06/2022,671963,Solucion,19:13:39,0 days 00:07:50,,19:13:39,0:00:00,0:00:00,0,,19:00,Tuesday,June,2022
14/06/2022,671958,Solucion,19:09:26,0 days 00:07:34,,19:09:26,0:00:00,0:00:00,0,,19:00,Tuesday,June,2022
14/06/2022,671956,Solucion,19:08:06,0 days 00:09:03,,19:08:06,0:00:00,0:00:00,155.920462,,19:00,Tuesday,June,2022
14/06/2022,671953,Solucion,19:03:31,,,8:38:29,0:00:00,0:00:00,0,,19:00,Tuesday,June,2022
14/06/2022,671948,Solucion,19:00:52,0 days 00:10:06,,,0:00:00,0:00:00,155.920462,,19:00,Tuesday,June,2022
14/06/2022,671944,Solucion,18:54:15,0 days 00:09:50,,18:54:15,0:00:00,0:00:00,0,,18:30,Tuesday,June,2022
14/06/2022,671941,Solucion,18:50:12,0 days 00:07:45,,18:50:11,,0:00:00,0,,18:30,Tuesday,June,2022
14/06/2022,671940,Solucion,18:49:46,0 days 00:07:01,,13:42:21,0:00:00,0:00:00,155.920462,,18:30,Tuesday,June,2022
14/06/2022,671937,Solucion,18:49:17,0 days 00:07:02,,18:49:17,0:00:00,9:35:17,0,,18:30,Tuesday,June,2022
14/06/2022,671936,Solucion,18:48:37,0 days 00:09:54,,8:41:46,0:00:00,0:00:00,155.920462,,18:30,Tuesday,June,2022
14/06/2022,671935,Solucion,18:47:57,,,,0:00:01,0:00:00,155.920462,,18:30,Tuesday,June,2022
14/06/2022,671930,Solucion,18:43:10,0 days 00:07:02,,0:40:04,0:00:00,0:00:00,0,,18:30,Tuesday,June,2022
14/06/2022,671929,Solucion,18:41:29,0 days 00:06:05,,18:41:29,0:00:00,0:00:00,155.920462,,18:30,Tuesday,June,2022
14/06/2022,671926,Solucion,18:38:59,0 days 00:09:51,,18:38:59,0:00:00,0:00:00,155.920462,,18:30,Tuesday,June,2022
14/06/2022,671920,Solucion,18:34:45,,,18:34:45,,0:00:00,0,,18:30,Tuesday,June,2022
14/06/2022,671919,Solucion,18:34:20,0 days 00:08:37,,18:34:20,0:00:00,0:00:00,0,,18:30,Tuesday,June,2022
14/06/2022,671918,Solucion,18:33:55,0 days 00:07:02,,18:33:55,0:00:00,0:00:00,155.920462,,18:30,Tuesday,June,2022
14/06/2022,671917,Solucion,18:33:54,0 days 00:07:37,,18:33:54,0:00:00,0:00:00,0,,18:30,Tuesday,June,2022
14/06/2022,671906,Solucion,18:28:04,0 days 00:08:49,,18:28:04,0:00:00,0:00:00,155.920462,,18:00,Tuesday,June,2022
14/06/2022,671904,Solucion,18:26:23,,,4:54:36,0:00:00,0:00:00,155.920462,,18:00,Tuesday,June,2022
14/06/2022,671901,Solucion,18:25:02,0 days 00:07:48,,18:25:02,0:00:00,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671900,Solucion,18:24:31,0 days 00:08:53,,18:24:31,0:00:00,0:00:00,155.920462,,18:00,Tuesday,June,2022
14/06/2022,671899,Solucion,18:23:58,0 days 00:07:12,,18:23:58,0:00:00,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671897,Solucion,18:20:51,0 days 00:07:03,,18:20:51,0:00:00,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671896,Solucion,18:17:39,0 days 00:07:16,,18:17:39,0:00:00,0:00:00,155.920462,,18:00,Tuesday,June,2022
14/06/2022,671891,Solucion,18:14:06,0 days 00:07:02,,18:14:06,0:00:00,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671889,Solucion,18:13:31,0 days 00:07:03,,18:13:28,0:00:03,0:00:00,155.920462,,18:00,Tuesday,June,2022
14/06/2022,671888,Solucion,18:13:18,0 days 00:06:58,,3:07:14,0:00:00,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671886,Solucion,18:12:19,,,18:12:19,0:00:00,0:00:00,155.920462,,18:00,Tuesday,June,2022
14/06/2022,671885,Solucion,18:10:59,0 days 00:07:03,,,0:00:00,0:00:00,155.920462,,18:00,Tuesday,June,2022
14/06/2022,671883,Solucion,18:10:50,,,18:10:44,0:00:06,6:24:49,155.920462,,18:00,Tuesday,June,2022
14/06/2022,671880,Solucion,18:08:09,0 days 00:07:02,,18:08:09,0:00:00,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671878,Solucion,18:07:47,0 days 00:07:02,,23:59:20,0:00:00,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671877,Solucion,18:07:41,0 days 00:07:01,,,0:00:00,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671867,Solucion,18:02:53,0 days 00:10:59,,18:02:53,0:00:00,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671866,Solucion,18:02:21,,,18:02:21,,0:00:00,0,,18:00,Tuesday,June,2022
14/06/2022,671864,Solucion,18:00:01,0 days 00:07:02,,18:00:01,0:00:00,0:00:00,155.920462,,18:00,Tuesday,June,2022
14/06/2022,671863,Solucion,17:59:16,,,21:07:20,0:00:00,18:18:02,0,,17:30,Tuesday,June,2022
14/06/2022,671862,Solucion,17:58:07,,,17:58:07,0:00:00,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671856,Solucion,17:53:07,0 days 00:08:11,,17:53:07,0:00:00,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671854,Solucion,17:52:30,0 days 00:07:40,,17:52:30,0:00:00,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671852,Solucion,17:51:55,0 days 00:07:56,,17:51:55,,6:58:22,0,,17:30,Tuesday,June,2022
14/06/2022,671851,Solucion,17:51:39,0 days 00:07:02,,11:26:15,0:00:00,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671848,Solucion,17:49:58,0 days 00:11:04,,17:49:58,0:00:00,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671847,Solucion,17:49:54,0 days 00:08:57,,17:49:54,0:00:00,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671845,Solucion,17:49:26,0 days 00:07:01,,17:49:26,0:00:00,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671842,Solucion,17:49:02,0 days 00:07:03,,17:49:02,0:00:00,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671840,Solucion,17:47:23,,,17:47:23,0:00:00,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671839,Solucion,17:46:57,,,17:46:57,0:00:00,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671831,Solucion,17:41:01,0 days 00:08:36,,17:41:01,0:00:00,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671830,Solucion,17:40:23,,,17:40:23,0:00:00,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671827,Solucion,17:38:56,0 days 00:07:04,,20:21:57,,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671825,Solucion,17:38:06,,,,,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671824,Solucion,17:37:49,,,17:37:49,0:00:00,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671823,Solucion,17:37:37,0 days 00:05:37,,17:37:37,0:00:00,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671820,Solucion,17:35:52,0 days 00:07:46,,17:35:52,0:00:00,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671818,Solucion,17:34:58,0 days 00:07:03,,17:34:58,,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671816,Solucion,17:32:57,0 days 00:05:39,,17:32:57,0:00:00,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671815,Solucion,17:32:45,,,17:32:44,,0:00:00,155.920462,,17:30,Tuesday,June,2022
14/06/2022,671812,Solucion,17:31:19,0 days 00:08:10,,17:31:19,0:00:00,0:00:00,0,,17:30,Tuesday,June,2022
14/06/2022,671809,Solucion,17:29:02,0 days 00:07:02,,17:29:02,,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671808,Solucion,17:28:54,,,17:28:53,0:00:01,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671807,Solucion,17:28:17,0 days 00:07:51,,12:00:25,0:00:00,4:56:59,0,,17:00,Tuesday,June,2022
14/06/2022,671799,Solucion,17:22:52,,,17:22:52,0:00:00,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671798,Solucion,17:22:22,0 days 00:07:58,,17:22:22,0:00:00,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671795,Solucion,17:20:58,0 days 00:07:04,,17:20:58,0:00:00,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671793,Solucion,17:19:42,0 days 00:08:21,,17:19:42,0:00:00,22:10:08,0,,17:00,Tuesday,June,2022
14/06/2022,671791,Solucion,17:19:01,0 days 00:11:12,,17:19:01,0:00:00,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671788,Solucion,17:16:06,0 days 00:07:04,,17:16:06,,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671784,Solucion,17:14:43,0 days 00:07:06,,17:14:43,0:00:00,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671783,Solucion,17:13:30,0 days 00:07:05,,17:13:30,,0:00:00,155.920462,,17:00,Tuesday,June,2022
14/06/2022,671781,Solucion,17:11:39,0 days 00:11:29,,9:15:42,0:00:01,0:00:00,155.920462,,17:00,Tuesday,June,2022
14/06/2022,671780,Solucion,17:11:24,,,17:11:21,,0:00:00,155.920462,,17:00,Tuesday,June,2022
14/06/2022,671779,Solucion,17:10:50,0 days 00:08:44,,17:10:50,0:00:00,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671778,Solucion,17:09:41,,,,0:00:00,0:00:00,155.920462,,17:00,Tuesday,June,2022
14/06/2022,671776,Solucion,17:07:36,0 days 00:13:21,,17:07:36,0:00:00,0:00:00,155.920462,,17:00,Tuesday,June,2022
14/06/2022,671775,Solucion,17:07:35,0 days 00:10:34,,17:07:35,,0:00:00,0,,17:00,Tuesday,June,2022
14/06/2022,671769,Solucion,17:01:59,0 days 00:08:47,,17:01:59,0:00:00,0:00:00,155.920462,,17:00,Tuesday,June,2022
14/06/2022,671762,Solucion,16:57:29,0 days 00:07:01,,16:57:29,0:00:00,0:00:00,0,,16:30,Tuesday,June,2022
14/06/2022,671761,Solucion,16:56:11,0 days 00:07:03,,16:56:11,0:00:00,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671759,Solucion,16:55:17,0 days 00:07:02,,,0:00:00,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671758,Solucion,16:54:01,0 days 00:07:02,,16:54:01,0:00:00,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671755,Solucion,16:53:08,0 days 00:07:03,,16:53:07,0:00:01,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671753,Solucion,16:52:46,0 days 00:07:03,,16:52:45,,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671751,Solucion,16:52:24,0 days 00:07:18,,16:52:24,0:00:00,0:00:00,0,,16:30,Tuesday,June,2022
14/06/2022,671750,Solucion,16:51:20,,,18:03:33,0:00:00,0:00:00,0,,16:30,Tuesday,June,2022
14/06/2022,671745,Solucion,16:49:01,0 days 00:08:01,,16:49:01,0:00:00,0:00:00,0,,16:30,Tuesday,June,2022
14/06/2022,671744,Solucion,16:47:57,0 days 00:07:03,,2:27:44,0:00:00,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671742,Solucion,16:43:39,0 days 00:07:02,,16:43:39,,0:00:00,0,,16:30,Tuesday,June,2022
14/06/2022,671736,Solucion,16:41:17,0 days 00:07:26,,16:41:17,0:00:00,4:54:28,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671735,Solucion,16:39:52,0 days 00:07:01,,16:39:52,0:00:00,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671732,Solucion,16:34:14,0 days 00:08:53,,16:34:14,0:00:00,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671730,Solucion,16:33:33,0 days 00:14:03,,1:51:52,0:00:00,0:00:00,0,,16:30,Tuesday,June,2022
14/06/2022,671727,Solucion,16:31:08,0 days 00:07:04,,16:31:08,0:00:00,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671726,Solucion,16:30:57,0 days 00:07:02,,16:30:57,0:00:00,0:00:00,155.920462,,16:30,Tuesday,June,2022
14/06/2022,671722,Solucion,16:28:34,0 days 00:07:57,,16:28:34,0:00:00,0:00:00,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671721,Solucion,16:28:22,0 days 00:07:02,,16:28:22,0:00:00,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671719,Solucion,16:26:52,0 days 00:07:31,,16:26:52,0:00:00,0:00:00,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671715,Solucion,16:20:52,0 days 00:35:15,,16:20:45,0:00:07,0:00:00,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671714,Solucion,16:19:50,0 days 00:09:22,,,0:00:00,0:00:00,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671713,Solucion,16:19:28,0 days 00:09:40,,16:19:28,0:00:00,0:00:00,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671712,Solucion,16:19:01,0 days 00:09:15,,16:19:01,0:00:00,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671711,Solucion,16:18:55,0 days 00:10:48,,11:27:28,0:00:00,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671709,Solucion,16:18:47,0 days 00:07:52,,16:18:47,0:00:00,0:00:00,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671705,Solucion,16:17:17,0 days 00:07:02,,13:58:58,0:00:01,9:47:55,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671703,Solucion,16:15:30,0 days 00:10:53,,16:15:30,0:00:00,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671701,Solucion,16:14:19,,,16:14:19,0:00:00,10:16:01,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671699,Solucion,16:13:44,0 days 00:07:03,,16:13:43,,0:00:00,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671698,Solucion,16:13:37,,,16:13:37,0:00:00,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671696,Solucion,16:12:31,0 days 00:07:03,,16:12:31,0:00:00,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671693,Solucion,16:11:21,0 days 00:07:30,,7:24:05,0:00:00,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671692,Solucion,16:10:45,0 days 00:07:05,,16:10:45,0:00:00,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671685,Solucion,16:05:55,0 days 00:07:03,,16:05:53,,0:00:00,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671682,Solucion,16:05:28,0 days 00:07:01,,16:05:28,0:00:00,18:16:27,155.920462,,16:00,Tuesday,June,2022
14/06/2022,671679,Solucion,16:03:49,,,16:03:48,0:00:01,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671678,Solucion,16:03:22,,,16:03:22,,5:31:31,0,,16:00,Tuesday,June,2022
14/06/2022,671671,Solucion,16:00:51,0 days 00:07:02,,16:00:51,0:00:00,0:00:00,0,,16:00,Tuesday,June,2022
14/06/2022,671668,Solucion,15:58:18,0 days 00:11:36,,15:58:18,0:00:00,22:09:04,0,,15:30,Tuesday,June,2022
14/06/2022,671667,Solucion,15:57:43,0 days 00:05:24,,15:57:43,0:00:00,0:00:00,0,,15:30,Tuesday,June,2022
14/06/2022,671665,Solucion,15:56:30,0 days 00:07:04,,15:56:30,0:00:00,0:00:00,0,,15:30,Tuesday,June,2022
14/06/2022,671663,Solucion,15:56:03,0 days 00:08:49,,8:17:25,0:00:00,0:00:00,0,,15:30,Tuesday,June,2022
14/06/2022,671662,Solucion,15:55:41,0 days 00:08:06,,15:55:41,0:00:00,0:00:00,155.920462,,15:30,Tuesday,June,2022
14/06/2022,671661,Solucion,15:55:39,0 days 00:07:02,,15:55:39,0:00:00,0:00:00,0,,15:30,Tuesday,June,2022
14/06/2022,671660,Solucion,15:55:13,,,15:55:13,0:00:00,0:00:00,0,,15:30,Tuesday,June,2022
14/06/2022,671659,Solucion,15:55:08,0 days 00:07:01,,15:55:08,0:00:00,0:00:00,155.920462,,15:30,Tuesday,June,2022
14/06/2022,671658,Solucion,15:55:03,0 days 00:07:48,,15:55:03,0:00:00,0:00:00,0,,15:30,Tuesday,June,2022
14/06/2022,671657,Solucion,15:54:41,0 days 00:07:18,,15:27:58,,0:00:00,0,,15:30,Tuesday,June,2022
14/06/2022,671656,Solucion,15:51:42,0 days 00:07:31,,,0:00:00,0:00:00,0,,15:30,Tuesday,June,2022
14/06/2022,671655,Solucion,15:51:17,,,15:51:17,0:00:00,0:00:00,155.920462,,15:30,Tuesday,June,2022
14/06/2022,671654,Solucion,15:51:07,0 days 00:07:02,,15:51:07,,0:00:00,155.920462,,15:30,Tuesday,June,2022
14/06/2022,671653,Solucion,15:50:38,0 days 00:13:19,,15:50:38,0:00:00,0:00:00,0,,15:30,Tuesday,June,2022
